ID	FormulaID	FormulaName	SyndromeID	SyndromeName	Label
1975	6788	半夏泻心汤	2032	脾胃虚弱证	?
1976	6788	半夏泻心汤	2035	脾胃不和证	?
1977	6788	半夏泻心汤	2051	脾胃虚寒证	?
1978	6788	半夏泻心汤	2052	中焦虚寒证	?
1979	6788	半夏泻心汤	2063	脾虚湿滞证	?
1980	6788	半夏泻心汤	2065	脾虚湿热证	?
1981	6788	半夏泻心汤	2068	脾胃湿热证	?
1982	6788	半夏泻心汤	2074	胃热证	?
1983	6788	半夏泻心汤	2112	脾胃气虚证	?
1984	6788	半夏泻心汤	2113	胃气不和证	1
1985	6788	半夏泻心汤	2119	脾胃阴虚证	?
1986	6788	半夏泻心汤	2120	胃阴不足证	?
1987	6788	半夏泻心汤	2121	胃阴亏虚证	?
1988	6788	半夏泻心汤	2135	肾虚骨弱证	?
1989	6788	半夏泻心汤	2150	肾阳虚衰证	0
1990	6788	半夏泻心汤	2210	心脉痹阻证	?
1991	6868	半夏白术天麻汤	188	眩晕病	?
1992	6868	半夏白术天麻汤	189	中风病	?
1993	6868	半夏白术天麻汤	251	耳鸣、耳聋病	?
1994	6868	半夏白术天麻汤	274	肥胖证	?
1995	6868	半夏白术天麻汤	348	耳眩晕病	?
1996	6868	半夏白术天麻汤	710	风寒证	?
1997	6868	半夏白术天麻汤	739	风热证	?
1998	6868	半夏白术天麻汤	775	风痰证	?
1999	6868	半夏白术天麻汤	779	风痰阻络证	?
2000	6868	半夏白术天麻汤	780	风痰上扰证	?
2001	6868	半夏白术天麻汤	788	风火证	?
2002	6868	半夏白术天麻汤	825	寒湿证	?
2003	6868	半夏白术天麻汤	870	湿热证	?
2004	6868	半夏白术天麻汤	935	热证	?
2005	6868	半夏白术天麻汤	1138	外伤证	?
2006	6868	半夏白术天麻汤	1379	清阳不升证	?
2007	6868	半夏白术天麻汤	1428	痰浊上蒙证	?
2008	6868	半夏白术天麻汤	1432	痰浊证	?
2009	6868	半夏白术天麻汤	1440	痰浊内阻证	?
2010	6868	半夏白术天麻汤	1441	痰浊内蕴证	?
2011	6868	半夏白术天麻汤	1443	痰浊中阻证	?
2012	6868	半夏白术天麻汤	1456	痰湿证	?
2013	6868	半夏白术天麻汤	1462	痰湿内阻证	?
2014	6868	半夏白术天麻汤	1464	痰湿中阻证	?
2015	6868	半夏白术天麻汤	1535	痰瘀互结证	?
2016	6868	半夏白术天麻汤	1556	气虚证	?
2017	6868	半夏白术天麻汤	1604	气血亏虚证	?
2018	6868	半夏白术天麻汤	1634	气虚血瘀证	?
2019	6868	半夏白术天麻汤	1647	血虚证	?
2020	6868	半夏白术天麻汤	1659	血瘀证	?
2021	6868	半夏白术天麻汤	1665	瘀血证	?
2022	6868	半夏白术天麻汤	1670	瘀血内停证	?
2023	6868	半夏白术天麻汤	1775	阴阳两虚证	?
2024	6868	半夏白术天麻汤	1784	阴虚阳亢证	?
2025	6868	半夏白术天麻汤	1792	阴虚风动证	0
2026	6868	半夏白术天麻汤	1907	肝阳上亢证	?
2027	6868	半夏白术天麻汤	1955	肝肾亏虚证	?
2028	6868	半夏白术天麻汤	1961	肝肾阴虚证	?
2029	6868	半夏白术天麻汤	2019	脾虚证	?
2030	6868	半夏白术天麻汤	2032	脾胃虚弱证	?
2031	6868	半夏白术天麻汤	2048	脾虚肝旺证	?
2032	6868	半夏白术天麻汤	2112	脾胃气虚证	?
2033	6868	半夏白术天麻汤	2122	脾燥证	?
2034	6868	半夏白术天麻汤	2125	肾精不足证	0
2035	6868	半夏白术天麻汤	2129	肾虚证	?
2036	6868	半夏白术天麻汤	2150	肾阳虚衰证	?
2037	6887	半夏曲	1563	气滞证	?
2038	6887	半夏曲	2019	脾虚证	?
2039	6887	半夏曲	2035	脾胃不和证	?
2040	6899	生乳灵	72	产后缺乳病	?
2041	6899	生乳灵	1647	血虚证	?
2042	6901	玉液汤	262	消渴病	?
2043	6901	玉液汤	1800	阴虚内热证	?
2044	6901	玉液汤	2108	脾气亏虚证	?
2045	6901	玉液汤	2123	胃燥津伤证	?
2046	6901	玉液汤	2131	肾虚不固证	1
2047	6923	半夏生姜汤	710	风寒证	?
2048	6923	半夏生姜汤	1241	少阴证	?
2049	6950	四磨汤	1228	燥结证	?
2050	6950	四磨汤	1556	气虚证	?
2051	6950	四磨汤	1563	气滞证	?
2052	6950	四磨汤	1884	肠道气滞证	?
2053	6950	四磨汤	2019	脾虚证	?
2054	6994	四黄散	870	湿热证	?
2055	7006	加减木防己汤	723	风寒湿痹证	?
2056	7006	加减木防己汤	725	风湿证	?
2057	7006	加减木防己汤	825	寒湿证	0
2058	7006	加减木防己汤	837	寒热错杂证	?
2059	7006	加减木防己汤	870	湿热证	?
2060	7006	加减木防己汤	1374	血分证	0
2061	7006	加减木防己汤	1397	阳虚血瘀证	?
2062	7006	加减木防己汤	1537	痰瘀痹阻证	?
2063	7006	加减木防己汤	1602	气血不足证	?
2064	7006	加减木防己汤	1954	肝肾亏损证	?
2065	7010	归脾丸	108	月经过少病	?
2066	7010	归脾丸	1784	阴虚阳亢证	?
2067	7010	归脾丸	1928	肝胆湿热证	?
2068	7010	归脾丸	1944	肝郁脾虚证	?
2069	7010	归脾丸	2019	脾虚证	?
2070	7010	归脾丸	2131	肾虚不固证	?
2071	7010	归脾丸	2217	心脾两虚证	?
2072	7069	四消丸	207	胃脘痛病	?
2073	7071	加减正气散	870	湿热证	?
2074	7071	加减正气散	911	中焦湿热证	?
2075	7080	加减生化汤	63	产后恶露不绝病	?
2076	7080	加减生化汤	1556	气虚证	?
2077	7080	加减生化汤	1659	血瘀证	?
2078	7080	加减生化汤	1726	血热证	?
2079	7090	加减复脉汤	1281	阳明证	1
2080	7090	加减复脉汤	2226	心肾不交证	?
2081	7118	加味金沸草散	710	风寒证	?
2082	7131	加味保元汤	1851	肺脾气虚证	?
2083	7150	加味苓桂术甘汤	274	肥胖证	?
2084	7150	加味苓桂术甘汤	1124	情志抑郁证	?
2085	7150	加味苓桂术甘汤	1134	思虑伤脾证	?
2086	7150	加味苓桂术甘汤	1374	血分证	?
2087	7150	加味苓桂术甘汤	1990	肝气郁滞证	?
2088	7150	加味苓桂术甘汤	2095	脾虚痰湿证	?
2089	7156	加味知柏地黄汤	123	绝经前后诸病	?
2090	7159	加味泽兰汤	1629	气滞血瘀证	?
2091	7160	加味泻黄散	2068	脾胃湿热证	1
2092	7160	加味泻黄散	2214	心脾积热证	1
2093	7168	加味香砂六君子汤	82	妊娠恶阻病	?
2094	7186	加味枳术汤	1563	气滞证	?
2095	7217	加味茯苓汤	274	肥胖证	?
2096	7222	加味导痰汤	1462	痰湿内阻证	1
2097	7222	加味导痰汤	1900	肝郁证	?
2098	7225	加味异功散	2019	脾虚证	1
2099	7225	加味异功散	2112	脾胃气虚证	?
2100	7229	加味当归饮子	1607	气血两虚证	?
2101	7230	加味当归补血汤	1604	气血亏虚证	?
2102	7230	加味当归补血汤	1665	瘀血证	?
2103	7231	加味当归六黄汤	1800	阴虚内热证	?
2104	7258	加味补中益气汤	1825	肺卫不固证	?
2105	7258	加味补中益气汤	2236	心血不足证	?
2106	7279	加味参苓白术散	2089	脾肾气虚证	?
2107	7279	加味参苓白术散	2112	脾胃气虚证	?
2108	7317	加味寿胎丸	2129	肾虚证	1
2109	7325	加味温胆汤	274	肥胖证	?
2110	7325	加味温胆汤	304	心悸病	1
2111	7325	加味温胆汤	1432	痰浊证	?
2112	7325	加味温胆汤	1456	痰湿证	?
2113	7325	加味温胆汤	1462	痰湿内阻证	?
2114	7325	加味温胆汤	1484	痰热证	?
2115	7325	加味温胆汤	1535	痰瘀互结证	?
2116	7357	术汤	274	肥胖证	?
2117	7357	术汤	1556	气虚证	?
2118	7360	本药	157	线虫病	?
2119	7360	本药	263	风湿痹病	?
2120	7360	本药	623	虫积证	?
2121	7360	本药	723	风寒湿痹证	?
2122	7360	本药	725	风湿证	?
2123	7360	本药	810	寒凝证	?
2124	7360	本药	870	湿热证	?
2125	7360	本药	973	热毒证	?
2126	7360	本药	1556	气虚证	0
2127	7360	本药	1647	血虚证	?
2128	7360	本药	2079	胃热阴虚证	?
2129	7360	本药	2086	脾肾亏虚证	0
2130	7368	加味麻杏石甘汤	753	风热闭肺证	?
2131	7368	加味麻杏石甘汤	1501	痰热阻肺证	1
2132	7408	加味越鞠丸	198	郁病	?
2133	7412	加味葛根芩连汤	870	湿热证	?
2134	7426	加味逍遥散	107	月经过多病	?
2135	7426	加味逍遥散	304	心悸病	?
2136	7426	加味逍遥散	858	湿毒证	?
2137	7426	加味逍遥散	870	湿热证	?
2138	7426	加味逍遥散	1556	气虚证	0
2139	7426	加味逍遥散	1604	气血亏虚证	?
2140	7426	加味逍遥散	1647	血虚证	1
2141	7426	加味逍遥散	1726	血热证	1
2142	7426	加味逍遥散	1922	肝经郁热证	1
2143	7426	加味逍遥散	1944	肝郁脾虚证	?
2144	7426	加味逍遥散	1979	肝郁化火证	?
2145	7426	加味逍遥散	1990	肝气郁滞证	?
2146	7426	加味逍遥散	2019	脾虚证	?
2147	7440	加味桑菊饮	159	外感咳嗽病	?
2148	7440	加味桑菊饮	739	风热证	?
2149	7449	加味消风散	739	风热证	1
2150	7449	加味消风散	887	湿热上蒸证	?
2151	7449	加味消风散	1659	血瘀证	?
2152	7449	加味消风散	1832	肺经风热证	?
2153	7450	生脉散	260	盗汗病	?
2154	7450	生脉散	262	消渴病	?
2155	7450	生脉散	274	肥胖证	?
2156	7450	生脉散	810	寒凝证	?
2157	7450	生脉散	929	湿浊中阻证	?
2158	7450	生脉散	954	虚热证	?
2159	7450	生脉散	973	热毒证	?
2160	7450	生脉散	1138	外伤证	?
2161	7450	生脉散	1168	正虚邪实证	?
2162	7450	生脉散	1354	虚实夹杂证	?
2163	7450	生脉散	1374	血分证	?
2164	7450	生脉散	1432	痰浊证	?
2165	7450	生脉散	1443	痰浊中阻证	?
2166	7450	生脉散	1465	痰湿阻滞证	?
2167	7450	生脉散	1535	痰瘀互结证	?
2168	7450	生脉散	1556	气虚证	?
2169	7450	生脉散	1563	气滞证	?
2170	7450	生脉散	1564	气脱证	?
2171	7450	生脉散	1570	元气不足证	?
2172	7450	生脉散	1629	气滞血瘀证	?
2173	7450	生脉散	1634	气虚血瘀证	?
2174	7450	生脉散	1639	气阴两虚证	?
2175	7450	生脉散	1640	气阴两伤证	1
2176	7450	生脉散	1648	阴血不足证	?
2177	7450	生脉散	1649	阴血亏虚证	?
2178	7450	生脉散	1659	血瘀证	?
2179	7450	生脉散	1665	瘀血证	?
2180	7450	生脉散	1769	伤阴证	0
2181	7450	生脉散	1775	阴阳两虚证	?
2182	7450	生脉散	1800	阴虚内热证	?
2183	7450	生脉散	1806	阴虚痰热证	?
2184	7450	生脉散	1810	阴虚火旺证	?
2185	7450	生脉散	1818	阴虚血瘀证	?
2186	7450	生脉散	1907	肝阳上亢证	?
2187	7450	生脉散	1913	肝风证	?
2188	7450	生脉散	1938	肝胃不和证	?
2189	7450	生脉散	1955	肝肾亏虚证	?
2190	7450	生脉散	1961	肝肾阴虚证	?
2191	7450	生脉散	1993	肝郁气滞证	?
2192	7450	生脉散	2032	脾胃虚弱证	?
2193	7450	生脉散	2064	脾虚湿阻证	0
2194	7450	生脉散	2095	脾虚痰湿证	?
2195	7452	加味真武汤	1374	血分证	0
2196	7452	加味真武汤	2093	脾肾阳虚证	?
2197	7560	四物五子丸	935	热证	?
2198	7560	四物五子丸	1456	痰湿证	?
2199	7560	四物五子丸	1953	肝肾不足证	1
2200	7598	四物汤	67	产后发热病	?
2201	7598	四物汤	74	产后小便不通病	?
2202	7598	四物汤	108	月经过少病	?
2203	7598	四物汤	127	不孕病	?
2204	7598	四物汤	187	头风病	?
2205	7598	四物汤	537	强直证	?
2206	7598	四物汤	695	风邪证	0
2207	7598	四物汤	710	风寒证	?
2208	7598	四物汤	723	风寒湿痹证	?
2209	7598	四物汤	734	风湿热证	?
2210	7598	四物汤	739	风热证	?
2211	7598	四物汤	826	寒湿凝滞证	?
2212	7598	四物汤	839	外寒内热证	0
2213	7598	四物汤	847	寒凝血瘀证	?
2214	7598	四物汤	870	湿热证	?
2215	7598	四物汤	875	湿热内蕴证	?
2216	7598	四物汤	1138	外伤证	1
2217	7598	四物汤	1255	太阳证	0
2218	7598	四物汤	1357	营卫不和证	?
2219	7598	四物汤	1374	血分证	?
2220	7598	四物汤	1421	水饮内停证	?
2221	7598	四物汤	1432	痰浊证	?
2222	7598	四物汤	1475	痰湿阻络证	?
2223	7598	四物汤	1548	气机郁滞证	?
2224	7598	四物汤	1556	气虚证	?
2225	7598	四物汤	1562	气郁证	?
2226	7598	四物汤	1563	气滞证	?
2227	7598	四物汤	1602	气血不足证	?
2228	7598	四物汤	1604	气血亏虚证	?
2229	7598	四物汤	1607	气血两虚证	?
2230	7598	四物汤	1620	气不摄血证	?
2231	7598	四物汤	1629	气滞血瘀证	?
2232	7598	四物汤	1634	气虚血瘀证	?
2233	7598	四物汤	1639	气阴两虚证	?
2234	7598	四物汤	1647	血虚证	1
2235	7598	四物汤	1659	血瘀证	?
2236	7598	四物汤	1665	瘀血证	?
2237	7598	四物汤	1697	血虚血瘀证	?
2238	7598	四物汤	1707	血虚风燥证	?
2239	7598	四物汤	1716	瘀血阻络证	?
2240	7598	四物汤	1722	瘀阻冲任证	?
2241	7598	四物汤	1737	瘀热证	?
2242	7598	四物汤	1769	伤阴证	?
2243	7598	四物汤	1775	阴阳两虚证	0
2244	7598	四物汤	1776	阴阳失调证	?
2245	7598	四物汤	1800	阴虚内热证	?
2246	7598	四物汤	1819	阴虚血热证	?
2247	7598	四物汤	1832	肺经风热证	?
2248	7598	四物汤	1861	肠胃湿热证	?
2249	7598	四物汤	1900	肝郁证	?
2250	7598	四物汤	1953	肝肾不足证	?
2251	7598	四物汤	1961	肝肾阴虚证	?
2252	7598	四物汤	1966	肝郁痰凝证	?
2253	7598	四物汤	1979	肝郁化火证	?
2254	7598	四物汤	2006	冲任失调证	?
2255	7598	四物汤	2026	脾失健运证	?
2256	7598	四物汤	2032	脾胃虚弱证	?
2257	7598	四物汤	2045	胃肠湿热证	0
2258	7598	四物汤	2095	脾虚痰湿证	?
2259	7598	四物汤	2125	肾精不足证	?
2260	7598	四物汤	2129	肾虚证	?
2261	7598	四物汤	2148	肾阳亏虚证	?
2262	7598	四物汤	2217	心脾两虚证	?
2263	7694	发表散	302	少阴病	0
2264	7694	发表散	710	风寒证	?
2265	7694	发表散	804	寒证	?
2266	7694	发表散	1241	少阴证	?
2267	7694	发表散	1255	太阳证	?
2268	7694	发表散	1383	亡阳证	0
2269	7694	发表散	1832	肺经风热证	?
2270	7694	发表散	2049	胃寒证	?
2271	7694	发表散	2229	心肾阳虚证	?
2272	7708	发阳通阴汤	775	风痰证	?
2273	7708	发阳通阴汤	1254	少阳证	?
2274	7708	发阳通阴汤	1607	气血两虚证	?
2275	7708	发阳通阴汤	2129	肾虚证	?
2276	7708	发阳通阴汤	2226	心肾不交证	?
2277	7716	四方散	695	风邪证	?
2278	7716	四方散	973	热毒证	?
2279	7716	四方散	975	热毒炽盛证	0
2280	7716	四方散	979	热毒壅结证	?
2281	7716	四方散	980	热毒壅滞证	?
2282	7716	四方散	1089	火毒证	0
2283	7716	四方散	1616	气血瘀滞证	0
2284	7716	四方散	1832	肺经风热证	?
2285	7742	四妙丸	695	风邪证	?
2286	7742	四妙丸	725	风湿证	?
2287	7742	四妙丸	734	风湿热证	1
2288	7742	四妙丸	825	寒湿证	0
2289	7742	四妙丸	851	湿证	?
2290	7742	四妙丸	870	湿热证	1
2291	7742	四妙丸	875	湿热内蕴证	?
2292	7742	四妙丸	888	湿热下注证	?
2293	7742	四妙丸	900	湿热壅滞证	?
2294	7742	四妙丸	907	湿热阻络证	?
2295	7742	四妙丸	912	下焦湿热证	?
2296	7742	四妙丸	1435	痰浊阻滞证	?
2297	7742	四妙丸	1456	痰湿证	?
2298	7742	四妙丸	1556	气虚证	?
2299	7742	四妙丸	1665	瘀血证	?
2300	7742	四妙丸	1707	血虚风燥证	?
2301	7742	四妙丸	1716	瘀血阻络证	?
2302	7742	四妙丸	1743	瘀热阻滞证	?
2303	7742	四妙丸	1953	肝肾不足证	?
2304	7742	四妙丸	2026	脾失健运证	?
2305	7742	四妙丸	2122	脾燥证	?
2306	7742	四妙丸	2129	肾虚证	?
2307	7744	四妙散	225	痰饮病	?
2308	7744	四妙散	725	风湿证	?
2309	7744	四妙散	729	风湿郁热证	?
2310	7744	四妙散	804	寒证	?
2311	7744	四妙散	806	虚寒证	?
2312	7744	四妙散	858	湿毒证	?
2313	7744	四妙散	870	湿热证	?
2314	7744	四妙散	875	湿热内蕴证	?
2315	7744	四妙散	888	湿热下注证	?
2316	7744	四妙散	892	湿热蕴结证	?
2317	7744	四妙散	898	湿热壅盛证	?
2318	7744	四妙散	912	下焦湿热证	?
2319	7744	四妙散	935	热证	?
2320	7744	四妙散	963	邪热郁蒸证	?
2321	7744	四妙散	973	热毒证	?
2322	7744	四妙散	1357	营卫不和证	?
2323	7744	四妙散	1360	糜烂型	?
2324	7744	四妙散	1556	气虚证	1
2325	7744	四妙散	1613	气血失调证	?
2326	7744	四妙散	1665	瘀血证	?
2327	7744	四妙散	1674	瘀血阻滞证	?
2328	7744	四妙散	1716	瘀血阻络证	?
2329	7744	四妙散	1769	伤阴证	?
2330	7744	四妙散	1776	阴阳失调证	?
2331	7744	四妙散	1810	阴虚火旺证	?
2332	7744	四妙散	2049	胃寒证	?
2333	7744	四妙散	2129	肾虚证	?
2334	7746	四妙勇安汤	695	风邪证	?
2335	7746	四妙勇安汤	725	风湿证	?
2336	7746	四妙勇安汤	734	风湿热证	?
2337	7746	四妙勇安汤	973	热毒证	?
2338	7746	四妙勇安汤	975	热毒炽盛证	?
2339	7746	四妙勇安汤	979	热毒壅结证	?
2340	7746	四妙勇安汤	980	热毒壅滞证	?
2341	7746	四妙勇安汤	984	热毒内蕴证	?
2342	7746	四妙勇安汤	1089	火毒证	?
2343	7746	四妙勇安汤	1366	气分证	?
2344	7746	四妙勇安汤	1616	气血瘀滞证	?
2345	7746	四妙勇安汤	1629	气滞血瘀证	?
2346	7746	四妙勇安汤	1832	肺经风热证	?
2347	7790	失笑散	207	胃脘痛病	?
2348	7790	失笑散	810	寒凝证	?
2349	7790	失笑散	837	寒热错杂证	?
2350	7790	失笑散	892	湿热蕴结证	0
2351	7790	失笑散	896	湿热蕴毒证	?
2352	7790	失笑散	906	湿热中阻证	?
2353	7790	失笑散	973	热毒证	?
2354	7790	失笑散	984	热毒内蕴证	?
2355	7790	失笑散	1125	情志内伤证	?
2356	7790	失笑散	1390	阳虚寒凝证	?
2357	7790	失笑散	1432	痰浊证	0
2358	7790	失笑散	1456	痰湿证	0
2359	7790	失笑散	1535	痰瘀互结证	0
2360	7790	失笑散	1556	气虚证	?
2361	7790	失笑散	1563	气滞证	?
2362	7790	失笑散	1576	中气下陷证	?
2363	7790	失笑散	1604	气血亏虚证	?
2364	7790	失笑散	1629	气滞血瘀证	0
2365	7790	失笑散	1639	气阴两虚证	?
2366	7790	失笑散	1647	血虚证	0
2367	7790	失笑散	1659	血瘀证	?
2368	7790	失笑散	1665	瘀血证	1
2369	7790	失笑散	1674	瘀血阻滞证	?
2370	7790	失笑散	1712	瘀阻胃络证	?
2371	7790	失笑散	1716	瘀血阻络证	?
2372	7790	失笑散	1721	瘀阻脑络证	?
2373	7790	失笑散	1738	瘀热互结证	?
2374	7790	失笑散	1938	肝胃不和证	?
2375	7790	失笑散	1944	肝郁脾虚证	?
2376	7790	失笑散	1992	肝气犯胃证	?
2377	7790	失笑散	1993	肝郁气滞证	?
2378	7790	失笑散	2032	脾胃虚弱证	?
2379	7790	失笑散	2051	脾胃虚寒证	?
2380	7790	失笑散	2064	脾虚湿阻证	?
2381	7790	失笑散	2068	脾胃湿热证	?
2382	7790	失笑散	2090	脾肾虚衰证	?
2383	7790	失笑散	2112	脾胃气虚证	?
2384	7790	失笑散	2121	胃阴亏虚证	?
2385	7792	外敷膏	1138	外伤证	?
2386	7794	失笑丸	1563	气滞证	?
2387	7794	失笑丸	2019	脾虚证	?
2388	7816	四物消风散	1707	血虚风燥证	?
2389	7819	圣愈汤	725	风湿证	?
2390	7819	圣愈汤	826	寒湿凝滞证	0
2391	7819	圣愈汤	1607	气血两虚证	?
2392	7819	圣愈汤	1629	气滞血瘀证	?
2393	7819	圣愈汤	1647	血虚证	1
2394	7819	圣愈汤	1726	血热证	?
2395	7819	圣愈汤	2088	脾肾两虚证	?
2396	7819	圣愈汤	2129	肾虚证	?
2397	7832	瓜蒂散	173	黄疸病	?
2398	7832	瓜蒂散	1737	瘀热证	?
2399	7850	生肌膏	646	蕴毒腐溃证	?
2400	7850	生肌膏	825	寒湿证	?
2401	7850	生肌膏	892	湿热蕴结证	?
2402	7850	生肌膏	1138	外伤证	?
2403	7850	生肌膏	1607	气血两虚证	?
2404	7850	生肌膏	1629	气滞血瘀证	?
2405	7851	生肌散	1138	外伤证	1
2406	7879	四神丸	806	虚寒证	?
2407	7879	四神丸	837	寒热错杂证	?
2408	7879	四神丸	870	湿热证	?
2409	7879	四神丸	896	湿热蕴毒证	?
2410	7879	四神丸	906	湿热中阻证	?
2411	7879	四神丸	1126	情志失调证	?
2412	7879	四神丸	1328	禀赋不足证	?
2413	7879	四神丸	1579	腑气不通证	?
2414	7879	四神丸	1594	气虚水停证	?
2415	7879	四神丸	1737	瘀热证	?
2416	7879	四神丸	1900	肝郁证	?
2417	7879	四神丸	1944	肝郁脾虚证	?
2418	7879	四神丸	1991	肝气乘脾证	0
2419	7879	四神丸	2019	脾虚证	?
2420	7879	四神丸	2022	脾虚失运证	?
2421	7879	四神丸	2026	脾失健运证	?
2422	7879	四神丸	2032	脾胃虚弱证	0
2423	7879	四神丸	2051	脾胃虚寒证	?
2424	7879	四神丸	2093	脾肾阳虚证	?
2425	7879	四神丸	2150	肾阳虚衰证	?
2426	7879	四神丸	2153	命门火衰证	1
2427	7883	四神汤	710	风寒证	1
2428	7883	四神汤	870	湿热证	?
2429	7883	四神汤	1059	暑湿证	?
2430	7886	四神煎	725	风湿证	?
2431	7887	四苓汤	1556	气虚证	?
2432	7887	四苓汤	2112	脾胃气虚证	?
2433	7888	四虎散	449	肛痈病	?
2434	7888	四虎散	1089	火毒证	?
2435	7892	四苓散	825	寒湿证	1
2436	7892	四苓散	867	湿困脾胃证	?
2437	7892	四苓散	870	湿热证	?
2438	7892	四苓散	935	热证	?
2439	7892	四苓散	1059	暑湿证	?
2440	7892	四苓散	1456	痰湿证	?
2441	7892	四苓散	1953	肝肾不足证	?
2442	7892	四苓散	2039	脾阳虚衰证	0
2443	7892	四苓散	2106	脾气不足证	?
2444	7918	圣汤	1832	肺经风热证	?
2445	7934	四逆散	151	蛔虫病	?
2446	7934	四逆散	158	咳嗽病	?
2447	7934	四逆散	189	中风病	?
2448	7934	四逆散	207	胃脘痛病	?
2449	7934	四逆散	281	外感高热病	?
2450	7934	四逆散	302	少阴病	?
2451	7934	四逆散	825	寒湿证	?
2452	7934	四逆散	832	寒湿困脾证	?
2453	7934	四逆散	836	寒邪客胃证	?
2454	7934	四逆散	837	寒热错杂证	?
2455	7934	四逆散	870	湿热证	?
2456	7934	四逆散	888	湿热下注证	?
2457	7934	四逆散	954	虚热证	?
2458	7934	四逆散	966	邪热内陷证	?
2459	7934	四逆散	973	热毒证	?
2460	7934	四逆散	1126	情志失调证	?
2461	7934	四逆散	1213	食滞证	?
2462	7934	四逆散	1215	饮食停滞证	?
2463	7934	四逆散	1241	少阴证	1
2464	7934	四逆散	1254	少阳证	?
2465	7934	四逆散	1354	虚实夹杂证	?
2466	7934	四逆散	1374	血分证	?
2467	7934	四逆散	1435	痰浊阻滞证	0
2468	7934	四逆散	1440	痰浊内阻证	?
2469	7934	四逆散	1456	痰湿证	?
2470	7934	四逆散	1545	气结证	?
2471	7934	四逆散	1548	气机郁滞证	?
2472	7934	四逆散	1551	气机逆乱证	?
2473	7934	四逆散	1556	气虚证	?
2474	7934	四逆散	1562	气郁证	?
2475	7934	四逆散	1563	气滞证	1
2476	7934	四逆散	1629	气滞血瘀证	?
2477	7934	四逆散	1647	血虚证	?
2478	7934	四逆散	1659	血瘀证	?
2479	7934	四逆散	1665	瘀血证	?
2480	7934	四逆散	1673	瘀结证	?
2481	7934	四逆散	1674	瘀血阻滞证	?
2482	7934	四逆散	1681	瘀滞证	?
2483	7934	四逆散	1716	瘀血阻络证	?
2484	7934	四逆散	1737	瘀热证	?
2485	7934	四逆散	1884	肠道气滞证	?
2486	7934	四逆散	1900	肝郁证	1
2487	7934	四逆散	1901	肝郁不舒证	?
2488	7934	四逆散	1928	肝胆湿热证	?
2489	7934	四逆散	1938	肝胃不和证	?
2490	7934	四逆散	1939	肝胃气滞证	?
2491	7934	四逆散	1943	肝胃郁热证	?
2492	7934	四逆散	1944	肝郁脾虚证	1
2493	7934	四逆散	1949	肝胆郁热证	?
2494	7934	四逆散	1952	胆热证	0
2495	7934	四逆散	1979	肝郁化火证	?
2496	7934	四逆散	1988	肝气郁结证	?
2497	7934	四逆散	1990	肝气郁滞证	?
2498	7934	四逆散	1992	肝气犯胃证	?
2499	7934	四逆散	1993	肝郁气滞证	?
2500	7934	四逆散	2002	肝郁血瘀证	?
2501	7934	四逆散	2004	肝阴不足证	?
2502	7934	四逆散	2026	脾失健运证	?
2503	7934	四逆散	2032	脾胃虚弱证	?
2504	7934	四逆散	2048	脾虚肝旺证	1
2505	7934	四逆散	2051	脾胃虚寒证	?
2506	7934	四逆散	2063	脾虚湿滞证	?
2507	7934	四逆散	2074	胃热证	?
2508	7934	四逆散	2093	脾肾阳虚证	1
2509	7934	四逆散	2120	胃阴不足证	?
2510	7934	四逆散	2129	肾虚证	?
2511	7959	四黄汤	1486	痰热腑实证	?
2512	8040	半夏人参汤	2112	脾胃气虚证	?
2513	8058	加减葛根汤	710	风寒证	?
2514	8058	加减葛根汤	1629	气滞血瘀证	?
2515	8145	加减泻白散	1484	痰热证	?
2516	8145	加减泻白散	1503	痰热壅肺证	?
2517	8201	半夏酒	1138	外伤证	1
2518	8201	半夏酒	1145	外伤血瘀证	?
2519	8201	半夏酒	1659	血瘀证	?
2520	8227	发汗散	695	风邪证	0
2521	8238	四逆汤	218	腹胀满病	?
2522	8238	四逆汤	225	痰饮病	?
2523	8238	四逆汤	276	霍乱病	1
2524	8238	四逆汤	298	太阳病	?
2525	8238	四逆汤	302	少阴病	?
2526	8238	四逆汤	384	梅核气病	?
2527	8238	四逆汤	710	风寒证	?
2528	8238	四逆汤	806	虚寒证	?
2529	8238	四逆汤	825	寒湿证	?
2530	8238	四逆汤	837	寒热错杂证	?
2531	8238	四逆汤	851	湿证	?
2532	8238	四逆汤	935	热证	?
2533	8238	四逆汤	1126	情志失调证	?
2534	8238	四逆汤	1238	太阴证	0
2535	8238	四逆汤	1241	少阴证	1
2536	8238	四逆汤	1248	厥阴证	0
2537	8238	四逆汤	1254	少阳证	?
2538	8238	四逆汤	1255	太阳证	0
2539	8238	四逆汤	1281	阳明证	0
2540	8238	四逆汤	1366	气分证	0
2541	8238	四逆汤	1374	血分证	?
2542	8238	四逆汤	1382	伤阳证	?
2543	8238	四逆汤	1383	亡阳证	?
2544	8238	四逆汤	1385	阳气虚衰证	?
2545	8238	四逆汤	1456	痰湿证	?
2546	8238	四逆汤	1556	气虚证	?
2547	8238	四逆汤	1563	气滞证	?
2548	8238	四逆汤	1573	中气不足证	?
2549	8238	四逆汤	1629	气滞血瘀证	0
2550	8238	四逆汤	1665	瘀血证	?
2551	8238	四逆汤	1716	瘀血阻络证	?
2552	8238	四逆汤	1775	阴阳两虚证	?
